status	bytes	file	url
200	20823	provimedia.de/build/assets/KiWissenstest-BjwcCvyG.js	https://www.provimedia.de/build/assets/KiWissenstest-BjwcCvyG.js
200	13284	provimedia.de/build/assets/LlmKostenRechner-PULna0r3.js	https://www.provimedia.de/build/assets/LlmKostenRechner-PULna0r3.js
200	10212	provimedia.de/build/assets/RoasRechner-DhkaM0f-.js	https://www.provimedia.de/build/assets/RoasRechner-DhkaM0f-.js
200	22207	provimedia.de/build/assets/SchulungspflichtCheck-BjSBlF__.js	https://www.provimedia.de/build/assets/SchulungspflichtCheck-BjSBlF__.js
200	13479	provimedia.de/build/assets/SerpSnippetOptimizer-CmE5DA5U.js	https://www.provimedia.de/build/assets/SerpSnippetOptimizer-CmE5DA5U.js
200	13797	provimedia.de/build/assets/UtmBuilder-BGd1Ouh2.js	https://www.provimedia.de/build/assets/UtmBuilder-BGd1Ouh2.js
200	16668	provimedia.de/build/assets/VideoKomprimieren-hJ_hjzbv.js	https://www.provimedia.de/build/assets/VideoKomprimieren-hJ_hjzbv.js
200	14470	provimedia.de/build/assets/WebsiteKostenRechner-Ds_ZRI0q.js	https://www.provimedia.de/build/assets/WebsiteKostenRechner-Ds_ZRI0q.js
200	6521	provimedia.de/build/assets/Show-yICF_CSL.js	https://www.provimedia.de/build/assets/Show-yICF_CSL.js
200	23444	provimedia.de/build/assets/Show-z0r4jDc5.js	https://www.provimedia.de/build/assets/Show-z0r4jDc5.js
